HexID	DateTime	Latitude	Longitude	Altitude
A02B39	2019/07/12 07:16:58.522	19.39487	-155.28730	4750
A02B92	2019/07/12 07:16:58.725	19.48714	-155.35467	7300
A02B39	2019/07/12 07:16:59.108	19.39492	-155.28755	4750
A02B92	2019/07/12 07:16:59.216	19.48686	-155.35457	7300
A02B39	2019/07/12 07:16:59.580	19.39494	-155.28778	4750
A02B92	2019/07/12 07:16:59.693	19.48667	-155.35447	7300
A02B39	2019/07/12 07:16:59.995	19.39499	-155.28792	4750
A02B92	2019/07/12 07:17:00.203	19.48640	-155.35433	7300
A02B39	2019/07/12 07:17:00.585	19.39503	-155.28817	4750
A02B92	2019/07/12 07:17:00.678	19.48616	-155.35422	7300
A02B39	2019/07/12 07:17:01.116	19.39506	-155.28840	4750
A02B92	2019/07/12 07:17:01.215	19.48588	-155.35407	7300
A02B39	2019/07/12 07:17:01.535	19.39508	-155.28861	4750
A02B92	2019/07/12 07:17:01.730	19.48563	-155.35394	7300
A02B39	2019/07/12 07:17:02.022	19.39508	-155.28876	4750
A02B92	2019/07/12 07:17:02.238	19.48537	-155.35382	7300
A02B39	2019/07/12 07:17:02.471	19.39511	-155.28900	4750
A02B92	2019/07/12 07:17:02.767	19.48512	-155.35369	7300
A02B39	2019/07/12 07:17:03.057	19.39511	-155.28925	4775
A02B92	2019/07/12 07:17:03.222	19.48486	-155.35357	7300
A02B39	2019/07/12 07:17:03.595	19.39508	-155.28944	4775
A02B92	2019/07/12 07:17:03.760	19.48462	-155.35350	7300
A02B39	2019/07/12 07:17:03.994	19.39503	-155.28959	4775
A02B92	2019/07/12 07:17:04.246	19.48435	-155.35337	7300
A02B39	2019/07/12 07:17:04.509	19.39501	-155.28980	4775
A02B92	2019/07/12 07:17:04.715	19.48412	-155.35325	7275
A02B39	2019/07/12 07:17:04.958	19.39499	-155.29003	4775
A02B92	2019/07/12 07:17:05.274	19.48383	-155.35312	7275
A02B39	2019/07/12 07:17:05.466	19.39492	-155.29025	4775
A02B92	2019/07/12 07:17:05.837	19.48355	-155.35297	7275
A02B39	2019/07/12 07:17:05.880	19.39487	-155.29040	4775
A02B92	2019/07/12 07:17:06.275	19.48337	-155.35287	7275
A02B39	2019/07/12 07:17:06.388	19.39476	-155.29057	4775
A02B92	2019/07/12 07:17:06.804	19.48311	-155.35276	7275
A02B39	2019/07/12 07:17:06.829	19.39469	-155.29080	4775
A02B92	2019/07/12 07:17:07.277	19.48286	-155.35267	7275
A02B39	2019/07/12 07:17:07.374	19.39458	-155.29096	4775
A02B39	2019/07/12 07:17:07.787	19.39449	-155.29111	4775
A02B92	2019/07/12 07:17:07.841	19.48253	-155.35252	7275
A02B92	2019/07/12 07:17:08.395	19.48228	-155.35237	7275
A02B39	2019/07/12 07:17:08.869	19.39417	-155.29155	4750
A02B92	2019/07/12 07:17:08.873	19.48206	-155.35227	7275
A02B39	2019/07/12 07:17:09.357	19.39407	-155.29170	4750
A02B92	2019/07/12 07:17:09.417	19.48174	-155.35212	7275
A02B39	2019/07/12 07:17:09.799	19.39394	-155.29185	4750
A02B92	2019/07/12 07:17:09.884	19.48155	-155.35202	7275
A02B39	2019/07/12 07:17:10.319	19.39376	-155.29200	4750
A02B92	2019/07/12 07:17:10.345	19.48132	-155.35193	7275
A02B92	2019/07/12 07:17:10.862	19.48104	-155.35182	7275
A02B39	2019/07/12 07:17:10.909	19.39357	-155.29220	4725
A02B92	2019/07/12 07:17:11.262	19.48085	-155.35172	7275
A02B39	2019/07/12 07:17:11.413	19.39339	-155.29234	4725
A02B92	2019/07/12 07:17:11.737	19.48064	-155.35158	7275
A02B39	2019/07/12 07:17:11.928	19.39316	-155.29248	4725
A02B92	2019/07/12 07:17:12.260	19.48039	-155.35147	7275
A02B39	2019/07/12 07:17:12.524	19.39292	-155.29265	4725
A02B92	2019/07/12 07:17:12.781	19.48013	-155.35134	7275
A02B39	2019/07/12 07:17:12.927	19.39275	-155.29273	4725
A02B92	2019/07/12 07:17:13.215	19.47988	-155.35122	7275
A02B39	2019/07/12 07:17:13.360	19.39256	-155.29283	4700
A02B92	2019/07/12 07:17:13.792	19.47963	-155.35109	7275
A02B39	2019/07/12 07:17:13.866	19.39236	-155.29295	4700
A02B92	2019/07/12 07:17:14.328	19.47931	-155.35095	7275
A02B39	2019/07/12 07:17:14.334	19.39211	-155.29302	4700
A02B92	2019/07/12 07:17:14.781	19.47913	-155.35085	7250
A02B39	2019/07/12 07:17:14.919	19.39189	-155.29315	4700
A02B92	2019/07/12 07:17:15.260	19.47890	-155.35072	7250
A02B39	2019/07/12 07:17:15.496	19.39161	-155.29325	4700
A02B92	2019/07/12 07:17:15.715	19.47862	-155.35060	7250
A02B39	2019/07/12 07:17:15.911	19.39143	-155.29330	4700
A02B92	2019/07/12 07:17:16.310	19.47839	-155.35047	7250
A02B39	2019/07/12 07:17:16.461	19.39110	-155.29335	4675
A02B92	2019/07/12 07:17:16.795	19.47816	-155.35036	7250
A02B39	2019/07/12 07:17:17.021	19.39087	-155.29337	4675
A02B92	2019/07/12 07:17:17.346	19.47784	-155.35021	7250
A02B39	2019/07/12 07:17:17.426	19.39064	-155.29345	4675
A02B92	2019/07/12 07:17:17.765	19.47766	-155.35011	7250
A02B92	2019/07/12 07:17:18.278	19.47741	-155.34998	7250
A02B39	2019/07/12 07:17:18.380	19.39018	-155.29346	4675
A02B92	2019/07/12 07:17:18.697	19.47722	-155.34988	7250
A02B39	2019/07/12 07:17:18.935	19.38986	-155.29351	4675
A02B92	2019/07/12 07:17:19.161	19.47697	-155.34977	7250
A02B39	2019/07/12 07:17:19.361	19.38963	-155.29351	4650
A02B92	2019/07/12 07:17:19.625	19.47671	-155.34963	7250
A02B39	2019/07/12 07:17:19.828	19.38938	-155.29350	4650
A02B92	2019/07/12 07:17:20.203	19.47647	-155.34952	7250
A02B39	2019/07/12 07:17:20.352	19.38913	-155.29346	4650
A02B92	2019/07/12 07:17:20.634	19.47625	-155.34938	7225
A02B39	2019/07/12 07:17:20.855	19.38887	-155.29345	4650
A02B92	2019/07/12 07:17:21.080	19.47601	-155.34928	7225
A02B39	2019/07/12 07:17:21.263	19.38863	-155.29345	4650
A02B92	2019/07/12 07:17:21.517	19.47578	-155.34918	7225
A02B39	2019/07/12 07:17:21.817	19.38840	-155.29342	4625
A02B92	2019/07/12 07:17:22.030	19.47555	-155.34903	7225
A02B39	2019/07/12 07:17:22.384	19.38808	-155.29337	4625
A02B92	2019/07/12 07:17:22.451	19.47536	-155.34893	7225
A02B39	2019/07/12 07:17:22.894	19.38780	-155.29330	4600
A02B92	2019/07/12 07:17:22.910	19.47513	-155.34883	7225
A02B39	2019/07/12 07:17:23.323	19.38761	-155.29325	4600
A02B92	2019/07/12 07:17:23.482	19.47485	-155.34868	7225
A02B39	2019/07/12 07:17:23.823	19.38734	-155.29317	4600
A02B92	2019/07/12 07:17:23.960	19.47459	-155.34859	7225
A02B39	2019/07/12 07:17:24.339	19.38702	-155.29312	4600
A02B92	2019/07/12 07:17:24.532	19.47432	-155.34840	7225
A02B39	2019/07/12 07:17:24.793	19.38680	-155.29302	4600
A02B92	2019/07/12 07:17:25.036	19.47406	-155.34828	7200
A02B39	2019/07/12 07:17:25.243	19.38654	-155.29295	4575
A02B92	2019/07/12 07:17:25.513	19.47382	-155.34815	7200
A02B39	2019/07/12 07:17:25.661	19.38631	-155.29290	4575
A02B39	2019/07/12 07:17:26.087	19.38612	-155.29280	4575
A02B92	2019/07/12 07:17:26.097	19.47355	-155.34803	7200
A02B92	2019/07/12 07:17:26.649	19.47327	-155.34788	7200
A02B39	2019/07/12 07:17:26.667	19.38579	-155.29270	4550
A02B92	2019/07/12 07:17:27.155	19.47304	-155.34776	7200
A02B39	2019/07/12 07:17:27.163	19.38551	-155.29258	4550
A02B39	2019/07/12 07:17:27.645	19.38528	-155.29245	4550
A02B92	2019/07/12 07:17:27.738	19.47272	-155.34761	7200
A02B39	2019/07/12 07:17:28.109	19.38505	-155.29235	4550
A02B92	2019/07/12 07:17:28.176	19.47253	-155.34751	7200
A02B39	2019/07/12 07:17:28.579	19.38483	-155.29224	4525
A02B92	2019/07/12 07:17:28.744	19.47226	-155.34737	7200
A02B92	2019/07/12 07:17:29.190	19.47203	-155.34727	7200
A02B39	2019/07/12 07:17:29.449	19.38435	-155.29200	4525
A02B92	2019/07/12 07:17:29.770	19.47176	-155.34707	7175
A02B39	2019/07/12 07:17:29.859	19.38412	-155.29190	4500
A02B92	2019/07/12 07:17:30.175	19.47157	-155.34697	7175
A02B92	2019/07/12 07:17:30.581	19.47134	-155.34688	7175
A02B39	2019/07/12 07:17:30.747	19.38368	-155.29165	4500
A02B92	2019/07/12 07:17:31.048	19.47113	-155.34673	7175
A02B39	2019/07/12 07:17:31.332	19.38336	-155.29145	4500
A02B92	2019/07/12 07:17:31.544	19.47089	-155.34663	7175
A02B39	2019/07/12 07:17:31.741	19.38318	-155.29131	4500
A02B92	2019/07/12 07:17:32.115	19.47057	-155.34643	7175
A02B39	2019/07/12 07:17:32.338	19.38290	-155.29111	4475
A02B92	2019/07/12 07:17:32.647	19.47033	-155.34633	7175
A02B39	2019/07/12 07:17:32.769	19.38268	-155.29096	4475
A02B92	2019/07/12 07:17:33.094	19.47015	-155.34618	7175
A02B92	2019/07/12 07:17:33.529	19.46988	-155.34609	7175
A02B92	2019/07/12 07:17:34.007	19.46970	-155.34594	7175
A02B92	2019/07/12 07:17:34.436	19.46945	-155.34583	7175
A02B39	2019/07/12 07:17:34.636	19.38179	-155.29030	4450
A02B92	2019/07/12 07:17:34.905	19.46926	-155.34573	7175
A02B39	2019/07/12 07:17:35.203	19.38158	-155.29008	4450
A02B92	2019/07/12 07:17:35.347	19.46901	-155.34560	7175
A02B39	2019/07/12 07:17:35.703	19.38137	-155.28990	4425
A02B92	2019/07/12 07:17:35.839	19.46875	-155.34543	7175
A02B39	2019/07/12 07:17:36.104	19.38119	-155.28970	4425
A02B92	2019/07/12 07:17:36.429	19.46847	-155.34528	7175
A02B92	2019/07/12 07:17:36.918	19.46823	-155.34516	7150
A02B39	2019/07/12 07:17:36.966	19.38080	-155.28934	4425
A02B39	2019/07/12 07:17:37.382	19.38066	-155.28915	4425
A02B92	2019/07/12 07:17:37.449	19.46796	-155.34503	7150
A02B39	2019/07/12 07:17:37.977	19.38039	-155.28890	4425
A02B92	2019/07/12 07:17:38.038	19.46768	-155.34488	7150
A02B92	2019/07/12 07:17:38.455	19.46749	-155.34473	7150
A02B39	2019/07/12 07:17:38.488	19.38021	-155.28865	4400
A02B92	2019/07/12 07:17:39.022	19.46717	-155.34458	7150
A02B39	2019/07/12 07:17:39.078	19.37998	-155.28840	4400
A02B92	2019/07/12 07:17:39.494	19.46698	-155.34448	7150
A02B39	2019/07/12 07:17:39.606	19.37979	-155.28817	4400
A02B92	2019/07/12 07:17:39.915	19.46672	-155.34437	7150
A02B39	2019/07/12 07:17:40.107	19.37960	-155.28795	4400
A02B92	2019/07/12 07:17:40.489	19.46647	-155.34423	7150
A02B39	2019/07/12 07:17:40.631	19.37942	-155.28765	4400
A02B92	2019/07/12 07:17:40.913	19.46626	-155.34408	7150
A02B39	2019/07/12 07:17:41.126	19.37924	-155.28738	4375
A02B92	2019/07/12 07:17:41.406	19.46603	-155.34398	7150
A02B39	2019/07/12 07:17:41.688	19.37909	-155.28715	4375
A02B92	2019/07/12 07:17:41.970	19.46576	-155.34384	7150
A02B39	2019/07/12 07:17:42.180	19.37892	-155.28689	4375
A02B92	2019/07/12 07:17:42.550	19.46548	-155.34364	7150
A02B39	2019/07/12 07:17:42.629	19.37877	-155.28665	4375
A02B92	2019/07/12 07:17:43.068	19.46521	-155.34353	7150
A02B39	2019/07/12 07:17:43.100	19.37863	-155.28645	4350
A02B92	2019/07/12 07:17:43.582	19.46498	-155.34339	7150
A02B39	2019/07/12 07:17:43.605	19.37846	-155.28621	4350
A02B92	2019/07/12 07:17:44.064	19.46475	-155.34323	7150
A02B39	2019/07/12 07:17:44.128	19.37833	-155.28591	4350
A02B39	2019/07/12 07:17:44.536	19.37819	-155.28567	4350
A02B92	2019/07/12 07:17:44.554	19.46448	-155.34310	7150
A02B92	2019/07/12 07:17:44.994	19.46429	-155.34300	7150
A02B39	2019/07/12 07:17:45.117	19.37802	-155.28546	4350
A02B92	2019/07/12 07:17:45.425	19.46405	-155.34288	7150
A02B39	2019/07/12 07:17:45.702	19.37788	-155.28511	4350
A02B92	2019/07/12 07:17:45.986	19.46379	-155.34276	7150
A02B39	2019/07/12 07:17:46.228	19.37769	-155.28481	4350
A02B92	2019/07/12 07:17:46.531	19.46352	-155.34256	7150
A02B39	2019/07/12 07:17:46.695	19.37760	-155.28461	4350
A02B92	2019/07/12 07:17:47.059	19.46326	-155.34243	7150
A02B39	2019/07/12 07:17:47.118	19.37746	-155.28441	4325
A02B92	2019/07/12 07:17:47.472	19.46307	-155.34234	7150
A02B39	2019/07/12 07:17:47.665	19.37728	-155.28406	4325
A02B92	2019/07/12 07:17:48.006	19.46283	-155.34222	7150
A02B92	2019/07/12 07:17:48.486	19.46256	-155.34209	7150
A02B39	2019/07/12 07:17:48.737	19.37700	-155.28351	4300
A02B92	2019/07/12 07:17:49.004	19.46233	-155.34192	7150
A02B39	2019/07/12 07:17:49.210	19.37686	-155.28326	4300
A02B92	2019/07/12 07:17:49.431	19.46209	-155.34179	7150
A02B39	2019/07/12 07:17:49.802	19.37672	-155.28297	4275
A02B92	2019/07/12 07:17:49.844	19.46191	-155.34169	7150
A02B92	2019/07/12 07:17:50.290	19.46168	-155.34159	7125
A02B39	2019/07/12 07:17:50.393	19.37654	-155.28263	4275
A02B92	2019/07/12 07:17:50.701	19.46149	-155.34149	7125
A02B39	2019/07/12 07:17:50.844	19.37639	-155.28241	4275
A02B92	2019/07/12 07:17:51.175	19.46127	-155.34133	7125
A02B39	2019/07/12 07:17:51.402	19.37627	-155.28214	4275
A02B92	2019/07/12 07:17:51.625	19.46102	-155.34124	7125
A02B39	2019/07/12 07:17:51.976	19.37613	-155.28179	4275
A02B92	2019/07/12 07:17:52.069	19.46084	-155.34109	7125
A02B92	2019/07/12 07:17:52.534	19.46059	-155.34099	7125
A02B39	2019/07/12 07:17:52.543	19.37595	-155.28150	4250
A02B92	2019/07/12 07:17:53.085	19.46033	-155.34084	7125
A02B39	2019/07/12 07:17:53.092	19.37583	-155.28121	4250
A02B39	2019/07/12 07:17:53.678	19.37565	-155.28091	4250
A02B39	2019/07/12 07:17:54.122	19.37555	-155.28071	4250
A02B39	2019/07/12 07:17:54.565	19.37540	-155.28042	4250
A02B92	2019/07/12 07:17:54.881	19.45949	-155.34034	7100
A02B39	2019/07/12 07:17:55.046	19.37527	-155.28016	4250
A02B92	2019/07/12 07:17:55.416	19.45921	-155.34019	7100
A02B39	2019/07/12 07:17:55.543	19.37512	-155.27993	4250
A02B92	2019/07/12 07:17:55.957	19.45894	-155.34006	7100
A02B39	2019/07/12 07:17:55.998	19.37503	-155.27968	4225
A02B39	2019/07/12 07:17:56.423	19.37489	-155.27949	4225
A02B92	2019/07/12 07:17:56.504	19.45870	-155.33989	7100
A02B39	2019/07/12 07:17:56.878	19.37476	-155.27926	4225
A02B92	2019/07/12 07:17:57.004	19.45848	-155.33976	7100
A02B39	2019/07/12 07:17:57.443	19.37458	-155.27891	4225
A02B92	2019/07/12 07:17:57.568	19.45816	-155.33962	7100
A02B39	2019/07/12 07:17:57.969	19.37448	-155.27865	4225
A02B92	2019/07/12 07:17:58.033	19.45795	-155.33949	7100
A02B39	2019/07/12 07:17:58.410	19.37434	-155.27846	4225
A02B92	2019/07/12 07:17:58.443	19.45772	-155.33934	7100
A02B92	2019/07/12 07:17:58.942	19.45752	-155.33922	7100
A02B39	2019/07/12 07:17:58.983	19.37416	-155.27816	4225
A02B92	2019/07/12 07:17:59.432	19.45725	-155.33909	7100
A02B92	2019/07/12 07:17:59.847	19.45707	-155.33894	7100
A02B92	2019/07/12 07:18:00.327	19.45683	-155.33883	7100
A02B39	2019/07/12 07:18:00.501	19.37374	-155.27737	4200
A02B92	2019/07/12 07:18:00.728	19.45665	-155.33873	7100
A02B39	2019/07/12 07:18:01.095	19.37360	-155.27707	4200
A02B92	2019/07/12 07:18:01.303	19.45637	-155.33859	7100
A02B39	2019/07/12 07:18:01.538	19.37343	-155.27684	4200
A02B92	2019/07/12 07:18:01.757	19.45615	-155.33844	7100
A02B39	2019/07/12 07:18:01.942	19.37334	-155.27664	4200
A02B92	2019/07/12 07:18:02.349	19.45587	-155.33824	7100
A02B39	2019/07/12 07:18:02.464	19.37318	-155.27637	4200
A02B92	2019/07/12 07:18:02.914	19.45555	-155.33810	7100
A02B39	2019/07/12 07:18:03.039	19.37304	-155.27607	4225
A02B92	2019/07/12 07:18:03.325	19.45537	-155.33800	7100
A02B39	2019/07/12 07:18:03.551	19.37288	-155.27581	4225
A02B92	2019/07/12 07:18:03.913	19.45509	-155.33780	7100
A02B39	2019/07/12 07:18:04.113	19.37276	-155.27557	4225
A02B92	2019/07/12 07:18:04.472	19.45483	-155.33769	7100
A02B39	2019/07/12 07:18:04.670	19.37257	-155.27527	4225
A02B39	2019/07/12 07:18:05.157	19.37242	-155.27502	4225
A02B92	2019/07/12 07:18:05.388	19.45441	-155.33746	7100
A02B39	2019/07/12 07:18:05.654	19.37229	-155.27482	4225
A02B92	2019/07/12 07:18:05.943	19.45413	-155.33726	7100
A02B39	2019/07/12 07:18:06.250	19.37216	-155.27452	4225
A02B92	2019/07/12 07:18:06.456	19.45385	-155.33714	7100
A02B39	2019/07/12 07:18:06.822	19.37201	-155.27424	4225
A02B92	2019/07/12 07:18:06.992	19.45363	-155.33702	7100
A02B39	2019/07/12 07:18:07.284	19.37188	-155.27402	4225
A02B92	2019/07/12 07:18:07.561	19.45335	-155.33682	7100
A02B39	2019/07/12 07:18:07.775	19.37173	-155.27375	4225
A02B92	2019/07/12 07:18:08.147	19.45303	-155.33667	7075
A02B92	2019/07/12 07:18:08.619	19.45278	-155.33654	7075
A02B92	2019/07/12 07:18:09.034	19.45260	-155.33644	7075
A02B39	2019/07/12 07:18:09.622	19.37123	-155.27291	4225
A02B92	2019/07/12 07:18:09.623	19.45232	-155.33629	7075
A02B92	2019/07/12 07:18:10.154	19.45207	-155.33613	7100
A02B92	2019/07/12 07:18:10.574	19.45189	-155.33604	7100
A02B92	2019/07/12 07:18:11.060	19.45162	-155.33594	7100
A02B39	2019/07/12 07:18:11.164	19.37077	-155.27213	4225
A02B92	2019/07/12 07:18:11.509	19.45143	-155.33584	7100
A02B92	2019/07/12 07:18:12.096	19.45115	-155.33564	7100
A02B39	2019/07/12 07:18:12.597	19.37041	-155.27149	4250
A02B92	2019/07/12 07:18:12.633	19.45087	-155.33549	7100
A02B92	2019/07/12 07:18:13.033	19.45069	-155.33539	7100
A02B92	2019/07/12 07:18:13.547	19.45042	-155.33530	7100
A02B39	2019/07/12 07:18:14.134	19.37000	-155.27076	4250
A02B92	2019/07/12 07:18:14.504	19.44999	-155.33504	7100
A02B39	2019/07/12 07:18:14.693	19.36983	-155.27052	4250
A02B92	2019/07/12 07:18:14.919	19.44974	-155.33491	7100
A02B39	2019/07/12 07:18:15.125	19.36973	-155.27032	4250
A02B92	2019/07/12 07:18:15.427	19.44952	-155.33479	7075
A02B39	2019/07/12 07:18:15.543	19.36958	-155.27012	4250
A02B92	2019/07/12 07:18:15.867	19.44934	-155.33469	7075
A02B39	2019/07/12 07:18:16.084	19.36946	-155.26988	4275
A02B92	2019/07/12 07:18:16.413	19.44910	-155.33457	7075
A02B39	2019/07/12 07:18:16.490	19.36936	-155.26968	4275
A02B92	2019/07/12 07:18:16.826	19.44883	-155.33444	7075
A02B39	2019/07/12 07:18:17.046	19.36922	-155.26943	4275
A02B92	2019/07/12 07:18:17.388	19.44864	-155.33432	7075
A02B39	2019/07/12 07:18:17.586	19.36908	-155.26919	4275
A02B92	2019/07/12 07:18:17.907	19.44836	-155.33415	7075
A02B39	2019/07/12 07:18:18.160	19.36894	-155.26889	4275
A02B92	2019/07/12 07:18:18.396	19.44814	-155.33403	7075
A02B39	2019/07/12 07:18:18.699	19.36880	-155.26868	4275
A02B92	2019/07/12 07:18:18.838	19.44790	-155.33390	7075
A02B39	2019/07/12 07:18:19.277	19.36866	-155.26838	4275
A02B92	2019/07/12 07:18:19.357	19.44768	-155.33378	7075
A02B92	2019/07/12 07:18:19.947	19.44736	-155.33363	7075
A02B39	2019/07/12 07:18:20.442	19.36838	-155.26783	4300
A02B92	2019/07/12 07:18:20.452	19.44715	-155.33350	7075
A02B92	2019/07/12 07:18:20.966	19.44690	-155.33334	7075
A02B92	2019/07/12 07:18:21.563	19.44662	-155.33319	7075
A02B92	2019/07/12 07:18:21.966	19.44640	-155.33309	7075
A02B92	2019/07/12 07:18:22.398	19.44621	-155.33295	7075
A02B92	2019/07/12 07:18:22.905	19.44599	-155.33285	7075
A02B92	2019/07/12 07:18:23.373	19.44576	-155.33270	7075
A02B39	2019/07/12 07:18:23.708	19.36769	-155.26628	4300
A02B92	2019/07/12 07:18:23.958	19.44548	-155.33255	7075
A02B92	2019/07/12 07:18:24.535	19.44521	-155.33241	7075
A02B39	2019/07/12 07:18:24.646	19.36745	-155.26578	4300
A02B92	2019/07/12 07:18:24.949	19.44498	-155.33226	7075
A02B39	2019/07/12 07:18:25.239	19.36736	-155.26553	4275
A02B92	2019/07/12 07:18:25.500	19.44473	-155.33215	7075
A02B39	2019/07/12 07:18:25.777	19.36725	-155.26526	4275
A02B92	2019/07/12 07:18:26.060	19.44445	-155.33195	7075
A02B39	2019/07/12 07:18:26.321	19.36717	-155.26503	4275
A02B92	2019/07/12 07:18:26.465	19.44431	-155.33185	7050
A02B39	2019/07/12 07:18:26.852	19.36708	-155.26468	4275
A02B92	2019/07/12 07:18:26.893	19.44408	-155.33175	7050
A02B39	2019/07/12 07:18:27.299	19.36699	-155.26448	4275
A02B92	2019/07/12 07:18:27.974	19.44356	-155.33143	7050
A02B92	2019/07/12 07:18:28.400	19.44337	-155.33133	7075
A02B39	2019/07/12 07:18:28.406	19.36684	-155.26394	4275
A02B92	2019/07/12 07:18:28.867	19.44315	-155.33120	7050
A02B39	2019/07/12 07:18:28.870	19.36676	-155.26368	4275
A02B92	2019/07/12 07:18:29.391	19.44292	-155.33103	7050
A02B39	2019/07/12 07:18:29.847	19.36662	-155.26318	4275
A02B92	2019/07/12 07:18:29.894	19.44264	-155.33090	7050
A02B92	2019/07/12 07:18:30.302	19.44245	-155.33080	7050
A02B39	2019/07/12 07:18:30.307	19.36657	-155.26298	4275
A02B39	2019/07/12 07:18:30.738	19.36652	-155.26271	4275
A02B92	2019/07/12 07:18:30.856	19.44217	-155.33060	7050
A02B39	2019/07/12 07:18:31.324	19.36648	-155.26243	4250
A02B92	2019/07/12 07:18:31.423	19.44189	-155.33045	7050
A02B39	2019/07/12 07:18:31.909	19.36638	-155.26213	4250
A02B92	2019/07/12 07:18:31.932	19.44164	-155.33030	7050
A02B92	2019/07/12 07:18:32.362	19.44145	-155.33020	7050
A02B39	2019/07/12 07:18:32.408	19.36633	-155.26188	4250
A02B39	2019/07/12 07:18:32.835	19.36629	-155.26164	4250
A02B92	2019/07/12 07:18:32.861	19.44119	-155.33005	7050
A02B39	2019/07/12 07:18:33.243	19.36624	-155.26139	4250
A02B92	2019/07/12 07:18:33.377	19.44095	-155.32991	7050
A02B39	2019/07/12 07:18:33.684	19.36620	-155.26119	4250
A02B92	2019/07/12 07:18:33.831	19.44068	-155.32975	7050
A02B39	2019/07/12 07:18:34.143	19.36615	-155.26095	4250
A02B92	2019/07/12 07:18:34.282	19.44049	-155.32965	7025
A02B39	2019/07/12 07:18:34.660	19.36610	-155.26069	4250
A02B92	2019/07/12 07:18:34.700	19.44031	-155.32955	7025
A02B92	2019/07/12 07:18:35.126	19.44003	-155.32942	7025
A02B39	2019/07/12 07:18:35.203	19.36606	-155.26041	4225
A02B92	2019/07/12 07:18:35.706	19.43980	-155.32925	7025
A02B39	2019/07/12 07:18:35.722	19.36606	-155.26014	4225
A02B92	2019/07/12 07:18:36.202	19.43958	-155.32912	7025
A02B39	2019/07/12 07:18:36.586	19.36597	-155.25967	4225
A02B92	2019/07/12 07:18:36.684	19.43928	-155.32900	7025
A02B39	2019/07/12 07:18:37.134	19.36597	-155.25933	4225
A02B92	2019/07/12 07:18:37.148	19.43907	-155.32888	7025
A02B92	2019/07/12 07:18:37.618	19.43882	-155.32870	7025
A02B92	2019/07/12 07:18:38.034	19.43859	-155.32860	7025
A02B92	2019/07/12 07:18:38.488	19.43840	-155.32850	7025
A02B39	2019/07/12 07:18:38.653	19.36587	-155.25854	4200
A02B92	2019/07/12 07:18:38.897	19.43821	-155.32840	7025
A02B39	2019/07/12 07:18:39.138	19.36583	-155.25825	4200
A02B92	2019/07/12 07:18:39.299	19.43798	-155.32830	7025
A02B92	2019/07/12 07:18:39.785	19.43774	-155.32814	7025
A02B39	2019/07/12 07:18:40.075	19.36582	-155.25779	4200
A02B92	2019/07/12 07:18:40.370	19.43742	-155.32799	7025
A02B39	2019/07/12 07:18:40.603	19.36578	-155.25751	4175
A02B92	2019/07/12 07:18:40.780	19.43719	-155.32790	7025
A02B39	2019/07/12 07:18:41.098	19.36578	-155.25724	4175
A02B92	2019/07/12 07:18:41.376	19.43692	-155.32775	7025
A02B39	2019/07/12 07:18:41.607	19.36578	-155.25697	4175
A02B92	2019/07/12 07:18:41.807	19.43669	-155.32760	7000
A02B39	2019/07/12 07:18:42.110	19.36578	-155.25669	4175
A02B92	2019/07/12 07:18:42.279	19.43644	-155.32750	7000
A02B92	2019/07/12 07:18:42.756	19.43619	-155.32736	7000
A02B92	2019/07/12 07:18:43.239	19.43593	-155.32720	7000
A02B92	2019/07/12 07:18:43.675	19.43575	-155.32710	7000
A02B39	2019/07/12 07:18:44.237	19.36573	-155.25554	4175
A02B92	2019/07/12 07:18:44.242	19.43542	-155.32695	7000
A02B92	2019/07/12 07:18:44.742	19.43513	-155.32682	7000
A02B39	2019/07/12 07:18:44.806	19.36574	-155.25526	4175
A02B92	2019/07/12 07:18:45.143	19.43495	-155.32672	7000
A02B39	2019/07/12 07:18:45.223	19.36574	-155.25506	4175
A02B92	2019/07/12 07:18:45.579	19.43472	-155.32662	7000
A02B39	2019/07/12 07:18:45.764	19.36574	-155.25472	4175
A02B92	2019/07/12 07:18:46.005	19.43449	-155.32652	7000
A02B92	2019/07/12 07:18:46.421	19.43426	-155.32640	7000
A02B39	2019/07/12 07:18:46.767	19.36574	-155.25423	4150
A02B92	2019/07/12 07:18:47.016	19.43393	-155.32626	7000
A02B39	2019/07/12 07:18:47.268	19.36578	-155.25395	4150
A02B92	2019/07/12 07:18:47.527	19.43367	-155.32613	7000
A02B92	2019/07/12 07:18:48.117	19.43335	-155.32598	6975
A02B39	2019/07/12 07:18:48.240	19.36578	-155.25340	4150
A02B92	2019/07/12 07:18:48.644	19.43309	-155.32581	6975
A02B92	2019/07/12 07:18:49.146	19.43285	-155.32569	6975
A02B92	2019/07/12 07:18:49.670	19.43258	-155.32561	6975
A02B92	2019/07/12 07:18:50.165	19.43230	-155.32544	6975
A02B39	2019/07/12 07:18:50.271	19.36582	-155.25235	4150
A02B92	2019/07/12 07:18:50.727	19.43198	-155.32530	6950
A02B39	2019/07/12 07:18:50.868	19.36587	-155.25205	4150
A02B92	2019/07/12 07:18:51.218	19.43170	-155.32516	6950
A02B39	2019/07/12 07:18:51.325	19.36587	-155.25185	4150
A02B92	2019/07/12 07:18:51.667	19.43151	-155.32506	6950
A02B92	2019/07/12 07:18:52.139	19.43120	-155.32495	6950
A02B92	2019/07/12 07:18:52.644	19.43095	-155.32481	6950
